Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_9,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:22:57 -0400,
Total Frames In Take,1605,
Total Exported Frames,25680,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
1425,11.875000,22807,0.004545,-0.001368,0.016043,0.023270,0.006845,0.003888,-0.033234,0.021628,0.015386,0.039039
1425,11.875000,22808,0.005859,-0.001040,0.018671,0.021956,0.004545,0.006188,-0.028635,0.020642,0.021628,0.042324
1425,11.875000,22809,0.003560,-0.002682,0.018671,0.021628,0.005859,-0.000383,-0.032249,0.021628,0.018671,0.046924
1425,11.875000,22810,0.001588,-0.001368,0.015715,0.020314,0.004545,0.002574,-0.031920,0.020642,0.065978,0.042653
1425,11.875000,22811,0.000931,-0.002354,0.016043,0.021299,0.002245,-0.000383,-0.031920,0.022942,0.041339,0.058093
1425,11.875000,22812,-0.002682,-0.003668,0.013415,0.019000,0.021628,-0.001697,-0.032906,0.022285,0.043967,0.063678
1425,11.875000,22813,-0.001040,-0.008924,0.012429,0.018014,0.020314,0.002574,-0.028307,0.028527,0.018671,0.064006
1425,11.875000,22814,-0.003668,-0.022065,0.015715,0.017686,0.023928,0.000274,-0.029621,0.022942,0.013744,0.053822
1425,11.875000,22815,-0.003668,-0.010238,0.012758,0.019328,0.025899,-0.001040,-0.027321,0.028527,0.014401,0.049880
1426,11.883333,22816,-0.004982,-0.000383,0.014072,0.021299,0.027213,-0.003339,-0.024364,0.030498,0.006188,0.046924
1426,11.883333,22817,-0.002682,-0.010567,0.013415,0.021956,0.022942,0.000603,-0.027978,0.025899,0.036083,0.040353
1426,11.883333,22818,-0.012866,-0.011881,0.015715,0.021299,0.017029,0.006188,-0.036848,0.023599,0.026884,0.037725
1426,11.883333,22819,-0.011224,-0.011881,0.018343,0.021956,0.012758,0.005531,-0.029292,0.018343,0.023270,0.020314
1426,11.883333,22820,-0.010238,-0.012538,0.020314,0.024913,0.010130,0.001588,-0.033234,0.025899,0.028527,0.003231
1426,11.883333,22821,-0.005639,-0.008267,0.017357,0.021299,0.015058,-0.004982,-0.030935,0.020314,0.010787,0.029512
1426,11.883333,22822,-0.002682,-0.004325,0.020314,0.020314,0.011115,-0.008267,-0.030935,0.019657,0.007173,0.012101
1426,11.883333,22823,0.001588,0.000931,0.023270,0.016700,0.015386,-0.001697,-0.035534,0.021299,0.001917,0.007830
1426,11.883333,22824,-0.000711,0.007502,0.026227,0.013415,0.015058,-0.004982,-0.028635,0.022942,-0.013852,0.002574
1426,11.883333,22825,0.003231,0.005859,0.017686,0.018343,0.012758,-0.000054,-0.029621,0.023270,0.018343,0.002902
1426,11.883333,22826,0.004217,-0.001040,0.021956,0.021299,0.012101,-0.000383,-0.026993,0.020971,0.002574,-0.002682
1426,11.883333,22827,0.001917,-0.005639,0.019985,0.025242,0.010787,-0.005967,-0.028964,0.022285,0.003231,-0.002354
1426,11.883333,22828,0.005531,-0.005967,0.020971,0.019657,0.005531,0.002245,-0.026007,0.017357,-0.012538,-0.014837
1426,11.883333,22829,0.004874,-0.014180,0.020642,0.017357,0.005531,-0.000711,-0.028964,0.019985,0.011444,-0.012209
1426,11.883333,22830,0.004217,-0.008596,0.017029,0.024256,0.006516,-0.005639,-0.026993,0.022942,-0.007610,-0.004325
1426,11.883333,22831,0.003231,-0.006296,0.019000,0.019657,0.000931,-0.005310,-0.029949,0.025570,0.009473,0.008159
1427,11.891667,22832,-0.001697,-0.004982,0.016372,0.019000,0.007502,-0.003339,-0.034877,0.023270,0.007830,0.012758
1427,11.891667,22833,-0.000711,-0.003668,0.017686,0.019985,0.007502,-0.005310,-0.031920,0.028855,0.017357,0.020642
1427,11.891667,22834,0.005859,-0.003996,0.018014,0.023599,0.008816,-0.002354,-0.032249,0.022285,0.024913,0.021299
1427,11.891667,22835,0.006516,-0.005639,0.019000,0.026884,0.012429,-0.002682,-0.029292,0.021956,0.018671,0.036740
1427,11.891667,22836,0.008816,-0.005639,0.021628,0.018671,0.013086,-0.003668,-0.026664,0.026556,0.021956,0.026227
1427,11.891667,22837,0.008159,-0.003339,0.020314,0.017357,0.012101,-0.000711,-0.027650,0.035097,0.040353,0.048238
1427,11.891667,22838,0.008487,-0.003011,0.012429,0.025570,0.009144,-0.004653,-0.026664,0.026884,0.034440,0.042324
1427,11.891667,22839,0.009473,0.001260,0.018343,0.005202,0.005202,-0.012866,-0.028635,0.024256,0.034440,0.062692
1427,11.891667,22840,0.011444,0.000931,0.012101,0.014401,-0.001040,-0.016151,-0.030278,0.021956,0.029512,0.030498
1427,11.891667,22841,0.011115,0.004545,0.011772,0.017357,-0.003668,-0.018451,-0.030278,0.017029,0.030169,0.046267
1427,11.891667,22842,0.009144,0.004874,0.012101,0.016043,-0.001368,-0.017137,-0.022722,0.017029,0.037068,0.040025
1427,11.891667,22843,0.010787,-0.002025,0.014729,0.020971,0.001260,-0.011881,-0.033234,0.017686,0.065321,0.040025
1427,11.891667,22844,0.004217,-0.005310,0.021956,0.016372,0.008487,-0.004982,-0.030278,0.018671,0.014072,0.080432
1427,11.891667,22845,0.003560,-0.008924,0.017357,0.013744,0.018671,0.005859,-0.031263,0.021956,0.030169,0.040025
1427,11.891667,22846,0.001588,-0.009910,0.019328,0.014729,0.009801,0.017357,-0.030278,0.020314,0.023270,0.052837
1427,11.891667,22847,0.007830,-0.011224,0.021956,0.018671,0.015058,0.010130,-0.027650,0.010787,0.012758,0.042981
1428,11.900000,22848,-0.006953,-0.005967,0.019657,0.020314,0.017357,0.008816,-0.026335,0.026556,0.012101,0.042653
1428,11.900000,22849,-0.006624,-0.016808,0.020971,0.024256,0.020642,0.010458,-0.026993,0.022285,0.021628,0.047581
1428,11.900000,22850,-0.007610,-0.008596,0.020642,0.020314,0.025899,0.014401,-0.028307,0.025899,0.019985,0.031812
1428,11.900000,22851,-0.007610,-0.005639,0.023270,0.026884,0.019985,0.019000,-0.040133,0.024585,0.019328,0.029841
1428,11.900000,22852,0.000274,-0.011224,0.025242,0.030826,0.012429,0.020971,-0.023707,0.019328,-0.001368,0.010458
1428,11.900000,22853,-0.009910,-0.012538,0.014401,0.032140,0.007830,0.015386,-0.028307,0.025570,0.007173,0.009473
1428,11.900000,22854,-0.008596,-0.021408,0.023270,0.032797,0.004874,0.011772,-0.024693,0.021299,-0.001697,0.017357
1428,11.900000,22855,-0.006624,-0.016808,0.026884,0.027213,0.003231,0.005859,-0.025350,0.023928,-0.002025,-0.005967
1428,11.900000,22856,-0.004325,-0.009910,0.022613,0.028527,0.002245,0.008159,-0.037505,0.026227,0.000931,0.002574
1428,11.900000,22857,-0.002682,-0.004982,0.021628,0.033126,-0.000054,0.002902,-0.030278,0.027213,0.034112,-0.000054
1428,11.900000,22858,-0.002682,-0.011881,0.025899,0.031812,-0.001697,-0.000711,-0.032249,0.025570,0.008487,-0.018451
1428,11.900000,22859,-0.002682,-0.007610,0.017357,0.031812,-0.005967,-0.003339,-0.030606,0.025570,-0.001040,0.008487
1428,11.900000,22860,0.001260,-0.010895,0.017029,0.031155,0.002574,-0.015166,-0.026664,0.023928,0.007173,-0.006953
1428,11.900000,22861,0.008159,-0.011881,0.017686,0.029512,-0.004653,0.000274,-0.023379,0.026884,-0.027321,-0.013523
1428,11.900000,22862,-0.001697,-0.017137,0.019657,0.027541,-0.001697,-0.003668,-0.028635,0.026227,-0.018780,-0.019437
1428,11.900000,22863,-0.001368,-0.018123,0.023928,0.018014,-0.001368,-0.003668,-0.027650,0.023599,0.004545,-0.007939
1429,11.908333,22864,-0.000711,-0.024364,0.019000,0.029512,0.002245,-0.008267,-0.029292,0.022285,0.000274,-0.000054
1429,11.908333,22865,-0.004982,-0.026007,0.018671,0.025899,-0.001040,-0.011552,-0.030278,0.021956,0.014729,-0.004982
1429,11.908333,22866,-0.005310,-0.022722,0.017357,0.027213,-0.001697,-0.010238,-0.026993,0.025242,-0.011552,-0.010238
1429,11.908333,22867,-0.006953,-0.020751,0.019000,0.026556,0.002902,-0.012209,-0.028964,0.023270,-0.002025,-0.001368
1429,11.908333,22868,-0.006296,-0.016151,0.022942,0.025242,0.002574,-0.005639,-0.027978,0.022613,0.006188,0.013086
1429,11.908333,22869,-0.000711,-0.015823,0.025570,0.029512,0.005202,-0.015494,-0.027650,0.025242,0.019328,0.016043
1429,11.908333,22870,-0.000054,-0.011224,0.025899,0.024585,0.006188,-0.014180,-0.024036,0.026556,0.017686,0.027870
1429,11.908333,22871,-0.014180,-0.006953,0.024585,0.026556,0.009801,-0.011881,-0.029292,0.029184,0.033454,0.035754
1429,11.908333,22872,-0.002025,-0.003668,0.029512,0.026556,0.012758,-0.004982,-0.025350,0.028198,0.026227,0.037725
1429,11.908333,22873,-0.004325,-0.004653,0.029841,0.030498,0.013086,-0.002025,-0.026993,0.027213,0.046267,0.026884
1429,11.908333,22874,-0.003339,-0.004982,0.022942,0.023270,0.013415,0.000274,-0.029292,0.025570,0.048895,0.056779
1429,11.908333,22875,-0.005639,-0.008267,0.022285,0.026227,0.013744,-0.008267,-0.028964,0.022285,0.044953,0.055794
1429,11.908333,22876,-0.003668,-0.010238,0.023928,0.024585,0.011772,-0.002025,-0.028964,0.016700,0.028855,0.046595
1429,11.908333,22877,-0.005967,-0.002354,0.029184,0.024585,0.012758,-0.001040,-0.028635,0.024913,0.012758,0.052837
1429,11.908333,22878,-0.002354,-0.004653,0.030169,0.031483,0.013086,0.002574,-0.029621,0.021299,0.025570,0.044953
1429,11.908333,22879,0.000274,-0.002682,0.026227,0.028198,0.007830,0.005202,-0.031920,0.021299,0.033126,0.042324
1430,11.916667,22880,-0.001697,-0.003996,0.024585,0.027541,0.009144,0.005531,-0.039476,0.019000,0.030169,0.045610
1430,11.916667,22881,0.000274,-0.000383,0.020314,0.028855,0.006188,0.002245,-0.032577,0.016372,0.028527,0.029184
1430,11.916667,22882,-0.001040,-0.004982,0.016372,0.028198,0.006516,-0.000711,-0.034548,0.019328,0.031155,0.018671
1430,11.916667,22883,0.002574,-0.001368,0.018671,0.019328,0.008816,-0.001368,-0.033891,0.020642,0.029841,0.038382
1430,11.916667,22884,0.004217,0.000603,0.014072,0.027541,0.008159,-0.000711,-0.030935,0.023599,0.020971,0.029841
1430,11.916667,22885,0.005859,-0.004653,0.017357,0.026227,0.005531,-0.002682,-0.021736,0.021628,0.018343,0.015715
1430,11.916667,22886,0.006516,-0.011552,0.016043,0.025570,0.002902,0.001917,-0.027978,0.021628,0.013086,0.015386
1430,11.916667,22887,0.005202,-0.004982,0.009801,0.027213,0.003560,0.005859,-0.026007,0.021956,0.007502,0.008487
1430,11.916667,22888,0.006188,-0.007282,0.017686,0.024913,0.005531,0.010130,-0.024364,0.025570,0.010787,-0.000711
1430,11.916667,22889,0.003888,-0.004325,0.014401,0.022942,0.009144,0.005202,-0.024693,0.029184,0.006188,0.004545
1430,11.916667,22890,0.001917,-0.002025,0.014729,0.020314,0.010130,-0.003011,-0.016808,0.029184,0.010458,-0.003996
1430,11.916667,22891,0.002902,-0.008924,0.016043,0.020314,0.015715,-0.003668,-0.026007,0.027541,-0.000054,0.001917
1430,11.916667,22892,-0.001697,-0.006624,0.010458,0.021299,0.018014,-0.006624,-0.023050,0.027870,-0.014837,0.025899
1430,11.916667,22893,-0.002682,-0.010238,0.017029,0.023270,0.015058,-0.008267,-0.025021,0.028198,0.004545,-0.016151
1430,11.916667,22894,-0.003668,-0.010567,0.019657,0.024256,0.008159,-0.003996,-0.026993,0.028198,0.004217,-0.004325
1430,11.916667,22895,-0.001040,-0.007939,0.017029,0.026227,0.008487,-0.007939,-0.026335,0.026227,0.001917,-0.009253
1431,11.925000,22896,-0.000054,-0.012209,0.018343,0.025899,0.007502,-0.008596,-0.029292,0.023928,0.031155,0.000274
1431,11.925000,22897,-0.001368,-0.006296,0.017029,0.029841,0.012101,-0.008267,-0.029292,0.023928,-0.007610,-0.005310
1431,11.925000,22898,-0.001368,-0.002682,0.018343,0.018343,0.019657,-0.010238,-0.029949,0.021956,0.009144,0.001917
1431,11.925000,22899,-0.001368,-0.003339,0.021956,0.021299,0.006188,-0.013523,-0.021408,0.022285,0.013415,0.009801
1431,11.925000,22900,-0.006296,-0.012538,0.021956,0.020971,0.003231,-0.012209,-0.027978,0.025899,0.028198,0.026227
1431,11.925000,22901,-0.005310,-0.019765,0.026556,0.021628,0.001917,-0.008924,-0.026007,0.030826,0.026556,0.044296
1431,11.925000,22902,-0.004982,-0.020751,0.016043,0.031483,0.002902,-0.003668,-0.025021,0.030169,0.012758,0.040353
1431,11.925000,22903,-0.003668,-0.012866,0.017686,0.020971,0.002245,0.008816,-0.026664,0.029512,0.026556,0.058750
1431,11.925000,22904,-0.001368,-0.007610,0.017029,0.023928,0.003560,0.006845,-0.032906,0.029841,0.038711,0.047909
1431,11.925000,22905,-0.003339,0.000274,0.018343,0.019657,0.005531,0.013415,-0.027978,0.032140,0.024913,0.056451
1431,11.925000,22906,-0.000383,-0.011224,0.025242,0.017686,0.008487,0.021628,-0.029949,0.029512,0.039368,0.042324
1431,11.925000,22907,0.000603,-0.007282,0.014401,0.012429,0.020314,0.023270,-0.028307,0.027541,0.040353,0.061378
1431,11.925000,22908,0.002902,-0.006296,0.018014,0.008816,0.010787,0.024585,-0.027650,0.025242,0.024585,0.066635
1431,11.925000,22909,0.003888,-0.005967,0.018343,0.005859,0.010130,0.015386,-0.027978,0.023270,0.031483,0.069263
1431,11.925000,22910,-0.003011,-0.000054,0.014729,0.004545,0.009144,0.012429,-0.024364,0.032797,0.032140,0.071891
1431,11.925000,22911,-0.000054,-0.013523,0.011115,0.009144,0.009801,0.009801,-0.029292,0.029184,0.036411,0.060393
1432,11.933333,22912,-0.003011,-0.011552,0.009473,0.011115,0.001588,0.007830,-0.030606,0.030498,0.032469,0.055137
1432,11.933333,22913,-0.000054,-0.010895,0.011444,0.009473,0.003560,0.004217,-0.031263,0.029184,0.033126,0.055465
1432,11.933333,22914,0.008816,-0.004982,0.010458,0.012758,0.001260,0.003231,-0.027978,0.034769,0.010130,0.038054
1432,11.933333,22915,0.000603,-0.002025,0.011115,0.012758,-0.001040,-0.002354,-0.030278,0.033783,-0.007610,0.046595
1432,11.933333,22916,0.000931,-0.006296,0.007830,0.021299,-0.006624,-0.007610,-0.028635,0.030826,0.010787,0.042981
1432,11.933333,22917,-0.000383,-0.004325,0.011772,0.023270,-0.014837,-0.009581,-0.031920,0.029184,0.003560,0.022942
1432,11.933333,22918,-0.001040,-0.005639,0.011115,0.019328,-0.003668,-0.006624,-0.035534,0.030169,0.009144,0.024913
1432,11.933333,22919,-0.000711,-0.003011,0.009801,0.021299,-0.002025,-0.009581,-0.033563,0.030498,0.009801,0.022613
1432,11.933333,22920,0.001588,-0.000711,0.011115,0.016043,-0.001040,-0.003668,-0.033891,0.032469,0.010130,0.018014
1432,11.933333,22921,0.004545,-0.003339,0.014072,0.005859,-0.003339,-0.006624,-0.031592,0.032469,0.001260,0.030498
1432,11.933333,22922,0.001260,-0.001040,0.009473,0.019328,-0.003996,-0.007610,-0.030606,0.032797,0.005531,0.015386
1432,11.933333,22923,-0.000054,-0.005639,0.011772,0.016372,-0.009581,-0.012538,-0.029949,0.029841,-0.001368,0.009144
1432,11.933333,22924,0.002902,-0.020094,0.011772,0.015386,-0.006624,-0.012209,-0.031920,0.027541,0.004217,-0.000054
1432,11.933333,22925,0.001260,-0.009910,-0.002354,0.016700,-0.008924,-0.016808,-0.034220,0.033783,0.006845,0.001260
1432,11.933333,22926,-0.003668,-0.018780,0.010458,0.020314,-0.019437,-0.022722,-0.034877,0.029841,0.008816,0.000274
1432,11.933333,22927,-0.005967,-0.020094,0.005859,0.012429,-0.012538,-0.028964,-0.035862,0.031155,0.016043,0.020642
1433,11.941667,22928,-0.004653,-0.021079,0.008159,0.013415,-0.005967,-0.034877,-0.029949,0.030169,0.014072,0.014401
1433,11.941667,22929,-0.007282,-0.009910,0.004874,0.014401,-0.005639,-0.037177,-0.034877,0.031483,0.019657,0.015386
1433,11.941667,22930,-0.005639,-0.007939,0.008159,0.009801,-0.006296,-0.036191,-0.035534,0.028855,0.003888,0.038382
1433,11.941667,22931,-0.000383,-0.005310,0.004545,0.009144,-0.007282,-0.037505,-0.034220,0.028527,0.025242,0.037725
1433,11.941667,22932,0.000931,-0.002682,0.007173,0.006845,-0.013523,-0.036191,-0.032906,0.029512,0.020642,0.034769
1433,11.941667,22933,-0.000054,-0.001368,0.009473,0.007502,-0.013852,-0.027650,-0.025021,0.031155,0.027213,0.032797
1433,11.941667,22934,-0.002025,0.003560,0.009801,0.009801,-0.013523,-0.019765,-0.036519,0.029512,0.032797,0.037725
1433,11.941667,22935,-0.003011,0.003231,0.006845,0.007502,-0.010567,-0.015823,-0.036519,0.023928,0.029184,0.063349
1433,11.941667,22936,-0.007939,0.001588,0.012101,0.005859,-0.012866,-0.011552,-0.039148,0.024585,0.037725,0.050866
1433,11.941667,22937,-0.008596,0.005531,0.010458,0.006516,-0.012209,-0.003996,-0.040790,0.025570,0.038054,0.056779
1433,11.941667,22938,-0.005639,0.003888,0.010787,0.008487,-0.004325,-0.010567,-0.042761,0.023928,0.040682,0.056779
1433,11.941667,22939,-0.008267,0.004545,0.017357,0.009473,0.000603,-0.016808,-0.035534,0.023599,0.041996,0.055465
1433,11.941667,22940,-0.007610,-0.002682,0.012758,0.012758,-0.000383,-0.019765,-0.035534,0.018671,0.051523,0.052180
1433,11.941667,22941,-0.013852,-0.010895,0.020971,0.016700,-0.006296,-0.022722,-0.039805,0.018671,0.045610,0.075833
1433,11.941667,22942,-0.021079,-0.020422,0.023270,0.020971,-0.006296,-0.023379,-0.038491,0.019328,0.037725,0.076819
1433,11.941667,22943,-0.026993,-0.026007,0.028527,0.019985,-0.008596,-0.034220,-0.037177,0.015386,0.041667,0.066635
1434,11.950000,22944,-0.018780,-0.027321,0.027213,0.019328,-0.011881,-0.034548,-0.035205,0.015058,0.036740,0.055794
1434,11.950000,22945,-0.009581,-0.011224,0.031155,0.023270,-0.016480,-0.032249,-0.036191,0.014401,0.028527,0.054480
1434,11.950000,22946,0.002245,-0.001040,0.028527,0.025899,-0.012866,-0.030606,-0.033234,0.012758,0.023270,0.037725
1434,11.950000,22947,0.008487,0.005859,0.025570,0.031483,-0.019108,-0.029621,-0.031920,0.014401,0.021956,0.040682
1434,11.950000,22948,0.006188,0.008159,0.023270,0.031812,-0.012866,-0.021079,-0.038162,0.018014,0.008159,0.030826
1434,11.950000,22949,0.009801,0.001588,0.022285,0.036740,-0.008596,-0.017466,-0.038819,0.010787,0.023928,-0.002682
1434,11.950000,22950,0.009144,-0.001697,0.024913,0.042653,-0.004653,-0.014509,-0.039476,0.007502,0.008816,0.002902
1434,11.950000,22951,0.007502,-0.006953,0.025242,0.045610,-0.004325,-0.012866,-0.038162,0.006188,0.008159,0.014401
1434,11.950000,22952,0.007502,-0.011224,0.022613,0.047581,-0.005967,-0.020751,-0.028964,0.004874,0.010787,0.003560
1434,11.950000,22953,0.006188,-0.015166,0.022942,0.052837,-0.003668,-0.018780,-0.034548,0.004217,0.027541,-0.001697
1434,11.950000,22954,0.005202,-0.014837,0.032797,0.053494,0.002902,-0.021079,-0.031920,0.006516,-0.014837,-0.009253
1434,11.950000,22955,0.006188,-0.010895,0.024913,0.052180,0.020971,-0.016480,-0.031920,0.003888,-0.005967,-0.017794
1434,11.950000,22956,0.011115,-0.012538,0.027213,0.052508,0.021628,-0.002682,-0.031920,-0.000711,-0.014180,-0.019765
1434,11.950000,22957,0.015386,-0.013852,0.028198,0.053165,0.033454,0.000274,-0.030606,-0.012209,-0.024036,-0.024693
1434,11.950000,22958,0.012758,-0.012209,0.024913,0.057436,0.033126,0.005531,-0.037834,-0.005639,0.005859,-0.026007
1434,11.950000,22959,0.016043,-0.006296,0.024585,0.063349,0.035097,0.008816,-0.036848,-0.009910,-0.018780,-0.026664
1435,11.958333,22960,0.016700,0.004874,0.028198,0.053165,0.041667,0.013744,-0.039476,-0.013523,-0.011881,-0.026007
1435,11.958333,22961,0.015386,0.003888,0.031155,0.053494,0.037725,0.017029,-0.039805,-0.019437,-0.013523,-0.019108
1435,11.958333,22962,0.017357,-0.000054,0.032469,0.055137,0.042653,0.022285,-0.037177,-0.033891,-0.012538,-0.018123
1435,11.958333,22963,0.003888,-0.004653,0.035754,0.056122,0.049552,0.021299,-0.040462,-0.024364,-0.012866,-0.014180
1435,11.958333,22964,0.003231,-0.003011,0.037397,0.062364,0.056122,0.021956,-0.042761,-0.032577,-0.010238,-0.017137
1435,11.958333,22965,0.006188,0.000603,0.039696,0.048566,0.059079,0.022285,-0.044732,-0.031920,0.005202,0.002245
1435,11.958333,22966,0.011772,0.003560,0.041010,0.048566,0.055137,0.023270,-0.055573,-0.030606,0.008159,0.007830
1435,11.958333,22967,0.026227,0.000931,0.040682,0.046267,0.054480,0.022285,-0.039805,-0.037505,-0.001368,0.005202
1435,11.958333,22968,0.015715,-0.006953,0.046595,0.044296,0.052508,0.019328,-0.041447,-0.024036,0.001260,-0.011224
1435,11.958333,22969,0.012758,-0.008924,0.035754,0.048238,0.053822,0.020642,-0.037505,-0.027321,0.003888,0.022942
1435,11.958333,22970,0.011772,-0.008267,0.040025,0.044624,0.049223,0.026884,-0.037834,-0.023050,-0.000711,0.010458
1435,11.958333,22971,0.013086,-0.004982,0.042981,0.044624,0.048566,0.033126,-0.037834,-0.019108,0.009144,0.011444
1435,11.958333,22972,0.018014,-0.002025,0.050209,0.046924,0.047581,0.039368,-0.037177,-0.021079,-0.006296,0.039368
1435,11.958333,22973,0.016700,0.001260,0.048238,0.047581,0.046267,0.041010,-0.036848,-0.022722,0.037068,0.000931
1435,11.958333,22974,0.016700,0.004217,0.045281,0.049880,0.043638,0.034112,-0.033563,-0.019437,0.010130,0.019328
1435,11.958333,22975,0.013086,0.003231,0.041339,0.045281,0.050537,0.024585,-0.029621,-0.012866,0.006845,0.009801
1436,11.966667,22976,0.023270,-0.007939,0.042324,0.037725,0.046267,0.027870,-0.021736,-0.003339,-0.012866,-0.005967
1436,11.966667,22977,0.017686,-0.024364,0.043310,0.030826,0.047252,0.028527,-0.022393,0.003231,-0.015166,0.007502
1436,11.966667,22978,0.021299,-0.037834,0.042324,0.025899,0.040353,0.032797,-0.018780,0.006516,0.007502,0.024585
1436,11.966667,22979,0.015386,-0.042104,0.045281,0.033783,0.027541,0.034769,-0.020094,0.011444,-0.002025,0.002902
1436,11.966667,22980,0.008159,-0.042104,0.040025,0.027213,0.028527,0.040025,-0.024364,0.017029,-0.007939,0.007830
1436,11.966667,22981,-0.008596,-0.029621,0.036083,0.028855,0.020971,0.035426,-0.021408,0.022942,0.022942,-0.004982
1436,11.966667,22982,-0.000383,-0.016808,0.022613,0.028198,0.019000,0.037068,-0.018451,0.026227,0.014072,0.002245
1436,11.966667,22983,-0.000054,-0.009581,0.032797,0.028527,0.014401,0.036740,-0.017137,0.033454,0.018014,-0.012209
1436,11.966667,22984,-0.002025,-0.006953,0.025242,0.023270,0.010458,0.036083,-0.014837,0.036411,0.009144,0.007830
1436,11.966667,22985,-0.005967,-0.009581,0.025570,0.022613,0.007830,0.032469,-0.011552,0.038382,-0.000054,-0.008596
1436,11.966667,22986,-0.014180,-0.011224,0.022613,0.023928,0.008816,0.043638,-0.019765,0.041996,0.007502,-0.009581
1436,11.966667,22987,-0.019437,-0.012538,0.025242,0.020971,0.012758,0.042653,-0.013852,0.042653,-0.007610,-0.007282
1436,11.966667,22988,-0.015823,-0.007610,0.022942,0.022942,0.010458,0.041339,-0.016480,0.043638,0.024256,-0.032249
1436,11.966667,22989,-0.010895,-0.002682,0.019328,0.012101,0.008816,0.039696,-0.017137,0.045610,0.015058,0.009473
1436,11.966667,22990,-0.005639,0.001588,0.017357,0.009144,0.016372,0.032140,-0.013523,0.048566,0.015386,0.000274
1436,11.966667,22991,-0.000054,-0.004325,0.015058,0.006516,0.015058,0.038711,-0.011881,0.044296,0.012429,-0.002354
1437,11.975000,22992,-0.009910,-0.001368,0.016700,0.007830,0.016043,0.035426,-0.012209,0.051523,-0.002025,0.012101
1437,11.975000,22993,-0.007939,-0.012538,0.009801,0.007173,0.020971,0.030498,-0.012538,0.053822,0.025899,0.027541
1437,11.975000,22994,-0.006953,-0.017794,0.015715,0.005202,0.010787,0.026227,-0.010895,0.057436,0.028527,0.031483
1437,11.975000,22995,-0.007939,-0.021079,0.011772,0.003560,0.009473,0.017357,-0.003996,0.058422,0.030826,0.033126
1437,11.975000,22996,-0.007282,-0.025678,0.013086,0.003560,0.009473,0.012758,-0.011881,0.059407,0.030498,0.044953
1437,11.975000,22997,-0.009581,-0.025021,0.012429,0.003888,0.005531,0.009473,-0.009253,0.065649,0.045610,0.051194
1437,11.975000,22998,-0.012866,-0.020751,0.011444,-0.003668,0.001917,0.006188,-0.013852,0.064335,0.049552,0.053822
1437,11.975000,22999,-0.013523,-0.019108,0.008816,0.004874,-0.002025,-0.001368,-0.013195,0.064992,0.046267,0.059079
1437,11.975000,23000,-0.010895,-0.017794,0.006188,0.004874,-0.009253,0.003231,-0.010567,0.067292,0.036083,0.058750
1437,11.975000,23001,-0.016808,-0.013852,0.009801,0.004874,-0.013195,-0.003339,-0.009581,0.067949,0.028198,0.065321
1437,11.975000,23002,-0.009581,-0.013852,0.000931,0.006845,-0.015494,-0.008924,-0.009581,0.064664,0.041996,0.099815
1437,11.975000,23003,-0.008596,-0.014509,0.003888,0.009473,-0.020094,-0.011224,-0.008924,0.064664,0.056779,0.071891
1437,11.975000,23004,-0.014509,-0.011552,0.002245,0.009144,-0.013852,-0.009910,-0.012209,0.064992,0.052508,0.082732
1437,11.975000,23005,-0.021079,-0.016480,0.002902,0.006845,-0.006953,-0.011881,-0.014509,0.069263,0.067620,0.091273
1437,11.975000,23006,-0.012538,-0.022393,0.004545,0.007830,0.001588,-0.006296,-0.015166,0.057436,0.061378,0.088317
1437,11.975000,23007,-0.012866,-0.011881,0.007830,0.004545,0.001588,-0.006296,-0.014837,0.058750,0.053165,0.078790
1438,11.983333,23008,-0.006296,-0.011552,0.007173,0.010458,-0.000054,-0.010895,-0.015494,0.058093,0.051851,0.064992
1438,11.983333,23009,-0.002682,-0.005310,0.005859,0.011444,-0.009253,-0.014509,-0.018780,0.053494,0.038711,0.075833
1438,11.983333,23010,-0.004325,-0.000054,0.007830,0.011444,-0.012866,-0.012866,-0.020422,0.059407,0.046595,0.075176
1438,11.983333,23011,0.004217,0.003888,0.008816,0.013415,-0.009253,-0.002682,-0.020094,0.050537,0.076819,0.061378
1438,11.983333,23012,0.001260,0.007173,0.008159,0.012429,-0.003996,0.004874,-0.019437,0.053822,0.030498,0.036083
1438,11.983333,23013,-0.000711,0.004545,0.006845,0.004545,0.005859,0.003231,-0.018451,0.054480,0.038382,0.033126
1438,11.983333,23014,-0.000383,-0.000054,0.008816,0.010130,-0.003011,-0.002354,-0.013523,0.050866,0.024256,0.039039
1438,11.983333,23015,-0.001040,-0.002354,0.012429,0.010787,-0.001697,-0.007282,-0.021408,0.037725,0.020642,0.038711
1438,11.983333,23016,-0.001697,-0.006953,0.018014,0.012429,0.000603,-0.008267,-0.022722,0.048895,0.015058,0.034112
1438,11.983333,23017,0.000274,-0.008267,0.009801,0.019657,0.002902,-0.012866,-0.023707,0.043310,0.011772,0.022942
